hscode,품명,기본세율,FTA,hs6
2849902000,Of chromium,4.20%,Free,284990
2849903000,Of tungsten,5.50%,Free,284990
2849905000,Other,3.70%,Free,284990
2850000500,Of calcium,Free,,285000
2850000700,Of titanium,4.90%,Free,285000
2850001000,Of tungsten,5.50%,Free,285000
2850002000,Of vanadium,5.50%,Free,285000
2850005000,Other,3.70%,Free,285000
2852101000,"Mercuric oxide, mercuric cyanide, mercuric oxycyanide and mercuric potassium cyanide",Free,,285210
2852109000,Other,3%,Free,285210
2852900500,"Albuminates, tannates and phosphides of mercury",Free,,285290
2852909000,Other,3%,Free,285290
2853100000,Cyanogen chloride (chloorcyan),2.80%,Free,285310
2853901000,"Of copper (phosphor copper), containing more than 15 percent by weight of phosphorous",2.60%,Free,285390
2853905000,Of other metals or nonmetals,Free,,285390
2853909010,"Gallium arsenide wafers, undoped",2.80%,Free,285390
2853909090,Other,2.80%,Free,285390
2901101000,Ethane and butane,Free,,290110
2901103000,n-Pentane and isopentane,Free,,290110
2901104000,"Derived in whole or in part from petroleum, shale oil or natural gas",Free,,290110
2901105000,Other,Free,,290110
2901210000,Ethylene,Free,,290121
2901220000,Propene (Propylene),Free,,290122
2901230000,Butene (Butylene) and isomers thereof,Free,,290123
2901241000,"Buta-1,3-diene",Free,,290124
2901242000,Having a purity of 95 percent or more by weight,Free,,290124
2901245000,Other,Free,,290124
2901291010,"Linear α-olefins (C6-C30), unmixed",Free,,290129
2901291050,Other,Free,,290129
2901295000,Other,Free,,290129
2902110000,Cyclohexane,Free,,290211
2902190010,Dicyclopentadiene,Free,,290219
2902190050,Other,Free,,290219
2902200000,Benzene,Free,,290220
2902300000,Toluene,Free,,290230
2902410000,o-Xylene,Free,,290241
2902420000,m-Xylene,Free,,290242
2902430000,p-Xylene,Free,,290243
2902440000,Mixed xylene isomers,Free,,290244
2902500000,Styrene,Free,,290250
2902600000,Ethylbenzene,Free,,290260
2902700000,Cumene,Free,,290270
2902901000,Pseudocumene,Free,,290290
2902902000,"Acenaphthene, chrysene, cymene, dimethylnaphthalenes, fluoranthene, fluorene, indene, mesitylene, methylanthracene, methylnaphthalene, phenanthrene and pyrene",Free,,290290
2902903010,Dodecylbenzene,Free,,290290
2902903050,Other,Free,,290290
2902904000,"Anthracene; and1,4-Di-(2-methylstyryl)benzene",Free,,290290
2902906000,"Biphenyl (Diphenyl), in flakes",Free,,290290
2902909000,Other,Free,,290290
2903110010,Chloromethane (Methyl chloride),5.50%,Free,290311
2903110020,Chloroethane (Ethyl chloride),5.50%,Free,290311
2903120000,Dichloromethane (Methylene chloride),3.70%,Free,290312
2903130000,Chloroform (Trichloromethane),5.50%,Free,290313
2903140000,Carbon tetrachloride,2.30%,Free,290314
2903150000,"Ethylene dichloride (ISO) (1,2-dichloroethane)",5.50%,Free,290315
2903190500,"1,2-Dichloropropane (Propylene dichloride) and dichlorobutanes",5.10%,Free,290319
2903191000,Hexachloroethane and tetrachloroethane,3.70%,Free,290319
2903193000,sec-Butyl chloride,Free,,290319
2903196010,"Methylchloroform (1,1,1-Trichloroethane)",5.50%,Free,290319
2903196050,Other,5.50%,Free,290319
2903210000,Vinyl chloride (Chloroethylene),5.50%,Free,290321
2903220000,Trichloroethylene,4.20%,Free,290322
2903230000,Tetrachloroethylene (Perchloroethylene),3.40%,Free,290323
2903290000,Other,5.50%,Free,290329
2903310000,"Ethylene dibromide (ISO) (1,2-dibromoethane)",5.40%,Free,290331
2903391520,Methyl bromide,Free,,290339
2903391550,Other,Free,,290339
2903392005,"1,1,3,3,3-Pentafluoro-2-(trifluoromethyl)- prop-1-ene",3.70%,Free,290339
2903392020,"1,1,1,2-Tetrafluoroethane (HFC-134a)",3.70%,Free,290339
2903392035,"Difluoromethane; pentafluoroethane; and 1,1,1-trifluoroethane",3.70%,Free,290339
2903392045,Other,3.70%,Free,290339
2903392050,Other,3.70%,Free,290339
2903710000,Chlorodifluoromethane,3.70%,Free,290371
2903720020,Dichlorotrifluoroethane (HCFC-123),3.70%,Free,290372
2903720050,Other,3.70%,Free,290372
2903730000,Dichlorofluoroethanes,3.70%,Free,290373
2903740000,Chlorodifluoroethanes,3.70%,Free,290374
2903750000,Dichloropentafluoropropanes,3.70%,Free,290375
2903760010,Bromotrifluoromethane (Halon 1301),3.70%,Free,290376
2903760050,Other,3.70%,Free,290376
2903770010,Trichlorofluoromethane,3.70%,Free,290377
2903770020,Trichlorotrifluoroethanes,3.70%,Free,290377
2903770030,Dichlorotetrafluoroethane (CFC-114),3.70%,Free,290377
2903770040,Monochloropentafluoroethane (CFC-115),3.70%,Free,290377
2903770050,Dichlorodifluoromethane,3.70%,Free,290377
2903770080,Other,3.70%,Free,290377
2903780000,Other perhalogenated derivatives,3.70%,Free,290378
2903791000,Bromochloromethane,Free,,290379
2903799030,Monochlorotetrafluoroethane (HCFC-124),3.70%,Free,290379
2903799070,Other,3.70%,Free,290379
2903810000,"1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)",5.50%,Free,290381
2903820000,"Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)",5.50%,Free,290382
2903830000,Mirex (ISO),5.50%,Free,290383
2903890500,Dibromoethyldibromocyclohexane,Free,,290389
2903891100,Pesticides,5.50%,Free,290389
2903891500,Products described in additional U.S. note 3 to section VI,5.50%,Free,290389
2903892000,Other,5.50%,Free,290389
2903893100,"Chlorinated, but not otherwise halogenated",5.50%,Free,290389
2903894000,"1,3,5,7,9,11-Hexabromocyclododecane",3.70%,Free,290389
2903896000,Tetrabromocyclooctane,Free,,290389
2903897000,Other,3.70%,Free,290389
2903911000,Chlorobenzene,5.50%,Free,290391
2903912000,o-Dichlorobenzene,5.50%,Free,290391
2903913000,p-Dichlorobenzene,5.50%,Free,290391
2903920000,"Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN)), (1,1,1-trichloro-2,2- bis(p-chlorophenyl)ethane)",5.50%,Free,290392
2903930000,Pentachlorobenzene (ISO),5.50%,Free,290393
2903940000,Hexabromobiphenyls,5.50%,Free,290394
2903990500,"3-Bromo-α,α,α-trifluorotoluene;2-Chloro-5-bromo-α,α,α-trifluorotoluene; andα-Chloro-3-methyltoluene",5.50%,Free,290399
2903990800,"p-Chlorobenzotrifluoride; and3,4-Dichlorobenzotrifluoride",5.50%,Free,290399
2903991000,"m-Dichlorobenzene; 1,1-Dichloro-2,2-bis(p-ethylphenyl)ethane; and Trichlorobenzenes",5.50%,Free,290399
2903991500,Triphenylmethyl chloride,Free,,290399
2903992000,"Benzyl chloride (α-Chlorotoluene); and Benzotrichloride (α,α,α-Trichlorotoluene)",5.50%,Free,290399
2903992300,Pentabromoethylbenzene,Free,,290399
2903992700,Tribromocumene,5.50%,Free,290399
2903993000,Pesticides,5.50%,Free,290399
2903998001,Other,5.50%,Free,290399
2904100400,2-Anthracenesulfonic acid,5.50%,Free,290410
2904100800,Benzenesulfonyl chloride,5.50%,Free,290410
2904101000,"m-Benzenedisulfonic acid, sodium salt;1,5-Naphthalenedisulfonic acid; andp-Toluenesulfonyl chloride",5.50%,Free,290410
2904101500,"Mixtures of 1,3,6-naphthalenetrisulfonic acid and 1,3,7-naphthalenetrisulfonic acid",5.50%,Free,290410
2904103200,Products described in additional U.S. note 3 to section VI,5.50%,Free,290410
2904103700,Other,5.50%,Free,290410
2904105000,Other,4.20%,Free,290410
2904201000,p-Nitrotoluene,5.50%,Free,290420
2904201500,p-Nitro-o-xylene,5.50%,Free,290420
2904202000,Trinitrotoluene,Free,,290420
2904203000,"5-tert-Butyl-2,4,6-trinitro-m-xylene (Musk xylol) and other artificial musks",5.50%,Free,290420
2904203500,"Nitrated benzene, nitrated toluene (except p-nitrotoluene), or nitrated naphthalene",5.50%,Free,290420
2904204000,Products described in additional U.S. note 3 to section VI,5.50%,Free,290420
2904204500,Other,5.50%,Free,290420
2904205000,Other,5.50%,Free,290420
2904310000,Perfluorooctane sulfonic acid,3.70%,Free,290431
2904320000,Ammonium perfluorooctane sulfonate,3.70%,Free,290432
2904330000,Lithium perfluorooctane sulfonate,3.70%,Free,290433
2904340000,Potassium perfluorooctane sulfonate,3.70%,Free,290434
2904350000,Other salts of perfluorooctane sulfonic acid,3.70%,Free,290435
2904360000,Perfluorooctane sulfonyl fluoride,3.70%,Free,290436
2904910000,Trichloronitromethane (chloropicrin),3.70%,Free,290491
2904990400,o-Nitrochlorobenzene; andp-Nitrochlorobenzene,5.50%,Free,290499
2904990800,Other,5.50%,Free,290499
2904991500,"4-Chloro-3-nitro-α,α,α-trifluorotoluene; 2-Chloro-5-nitro-α,α,α-trifluorotoluene; and 4-Chloro-3,5-dinitro-α,α,α-trifluorotoluene",5.50%,Free,290499
2904992000,Nitrotoluenesulfonic acids,5.50%,Free,290499
2904993000,"1-Bromo-2-nitrobenzene; 1,2-Dichloro-4-nitrobenzene and o-Fluoronitrobenzene",5.50%,Free,290499
2904993500,"4,4'-Dinitrostilbene-2,2'-disulfonic acid",5.50%,Free,290499
2904994000,Products described in additional U.S. note 3 to section VI,5.50%,Free,290499
2904994700,Other,5.50%,Free,290499
2904995000,Other,3.70%,Free,290499
2905111000,Imported only for use in producing synthetic natural gas (SNG) or for direct use as a fuel,Free,,290511
2905112010,"Imported for use in chemical production, including production of aldehydes, plastics, olefins and resins",5.50%,Free,290511
2905112015,For use in wastewater treatment,5.50%,Free,290511
2905112085,Other,5.50%,Free,290511
2905120010,Propan-1-ol,5.50%,Free,290512
2905120050,Propan-2-ol,5.50%,Free,290512
2905130000,Butan-1-ol (n-Butyl alcohol),5.50%,Free,290513
2905141000,"tert-Butyl alcohol, having a purity of less than 99 percent by weight",Free,,290514
2905145010,2-Methylpropan-1-ol (Isobutyl alcohol),5.50%,Free,290514
2905145050,Other,5.50%,Free,290514
2905160010,2-Ethylhexan-1-ol,3.70%,Free,290516
2905160050,Other,3.70%,Free,290516
2905170000,"Dodecan-1-ol (Lauryl alcohol), hexadecan-1-ol (Cetyl alcohol) and octadecan-1-ol (Stearyl alcohol)",5%,Free,290517
2905191000,Pentanol (Amyl alcohol) and isomers thereof,5.50%,Free,290519
2905199005,"3,3-Dimethylbutan-2-ol (pinacolyl alcohol)",3.70%,Free,290519
2905199010,Decyl alcohol and isomers thereof,3.70%,Free,290519
2905199020,Hexyl alcohol and isomers thereof,3.70%,Free,290519
2905199090,Other,3.70%,Free,290519
2905221000,Geraniol,3%,Free,290522
2905222000,Isophytol,3.70%,Free,290522
2905225010,Citronellol,4.80%,Free,290522
2905225050,Other,4.80%,Free,290522
2905291000,Allyl alcohol,5.50%,Free,290529
2905299000,Other,3.70%,Free,290529
2905310000,Ethylene glycol (Ethanediol),5.50%,Free,290531
2905320000,"Propylene glycol (Propane-1,2-diol)",5.50%,Free,290532
2905391000,Butylene glycol,5.50%,Free,290539
2905392000,Neopentyl glycol,5.50%,Free,290539
2905396000,Hexylene glycol,Free,,290539
2905399000,Other,5.50%,Free,290539
2905410000,"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol (Trimethylolpropane)",3.70%,Free,290541
2905420000,Pentaerythritol,3.70%,Free,290542
2905430000,Mannitol,4.60%,Free,290543
2905440000,D-Glucitol (Sorbitol),4.90%,Free,290544
2905450000,Glycerol,0.5¢/kg,Free,290545
2905491000,Triols and tetrols,3.70%,Free,290549
2905492000,Esters of glycerol formed with acids of heading 2904,5.50%,Free,290549
2905493000,Xylitol,Free,,290549
2905494000,Other,5.50%,Free,290549
2905495001,Other,5.50%,Free,290549
2905510000,Ethchlorvynol (INN),Free,,290551
2905591000,Derivatives of monohydric alcohols,5.50%,Free,290559
2905593000,Dibromoneopentylglycol,Free,,290559
2905599000,Other,5.50%,Free,290559
2906110000,Menthol,2.10%,Free,290611
2906120000,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols",5.50%,Free,290612
2906131000,Inositols,Free,,290613
2906135000,Other,3.70%,Free,290613
2906191000,"4,4'-Isopropylidenedicyclohexanol; and Mixtures containing not less than 90 percent by weight of stereoisomers of 2-isopropyl- 5-methylcyclohexanol, but containing not more than 30 percent by weight of any one such stereoisomer",Free,,290619
2906193000,Terpineols,5.50%,Free,290619
2906195000,Other,5.50%,0.50%,290619
2906210000,Benzyl alcohol,5.50%,Free,290621
2906291000,Phenethyl alcohol,5.50%,Free,290629
2906292000,Other,5.50%,Free,290629
2906293000,"1,1-Bis(4-chlorophenyl)- 2,2,2-trichloro- ethanol (Dicofol); andp-Nitrobenzyl alcohol",Free,,290629
2906296000,Other,5.50%,Free,290629
2907110000,Phenol (Hydroxybenzene) and its salts,5.50%,Free,290711
2907120000,Cresols and their salts,4.20%,Free,290712
2907130000,"Octylphenol, nonylphenol and their isomers;salts thereof",5.50%,Free,290713
2907151000,α-Naphthol,5.50%,Free,290715
2907153000,β-Naphthol (2-Naphthol),Free,,290715
2907156000,Other,5.50%,Free,290715
2907191000,Alkylcresols,5.50%,Free,290719
2907192000,Alkylphenols,5.50%,Free,290719
2907194000,Thymol,4.20%,Free,290719
2907196100,"2-tert-Butylethylphenol; 6-tert-Butyl-2,4-xylenol; and Xylenols and their salts",Free,,290719
2907198000,Other,5.50%,Free,290719
2907210000,Resorcinol and its salts,5.50%,Free,290721
2907221000,Photographic grade,5.50%,Free,290722
2907225000,Other,5.50%,Free,290722
2907230000,"4,4'-Isopropylidenediphenol (Bisphenol A, Diphenylolpropane) and its salts",5.50%,Free,290723
2907290500,Phenol-alcohols,5.50%,Free,290729
2907291000,Pyrogallic acid,1.30%,Free,290729
2907291500,"4,4'-Biphenol",Free,,290729
2907292500,tert-Butylhydroquinone,5.50%,Free,290729
2907299000,Other,5.50%,Free,290729
2908110000,Pentachlorophenol (ISO),5.50%,Free,290811
2908190500,"2,2-Bis(4-hydroxyphenyl)-1,1,1,3,3,3-hexafluoro- propane",Free,,290819
2908191000,6-Chloro-m-cresol [OH=1];m-Chlorophenol; and Chlorothymol,5.50%,Free,290819
2908191500,"3-Hydroxy-α,α,α-trifluorotoluene",5.50%,Free,290819
2908192000,"Salts of pentachlorophenol; and 2,4,5-Trichlorophenol and its salts",5.50%,Free,290819
2908192500,Tetrabromobisphenol A,5.50%,Free,290819
2908193500,Products described in additional U.S. note 3 to section VI,5.50%,Free,290819
2908196000,Other,5.50%,Free,290819
2908910000,Dinoseb (ISO) and its salts,5.50%,Free,290891
2908920000,"4,6-Dinitro-o-cresol (DNOC) (ISO) and its salts",5.50%,Free,290892
2908990300,"2,5-Dihydroxybenzenesulfonic acid, potassium salt; 3,6-Dihydroxy-2,7-naphthalenedisulfonic acid; 3,6-Dihydroxy-2,7-naphthalenedisulfonic acid, sodium salt; 4-Hydroxy-1-naphthalenesulfonic acid, sodium salt; 1-Naphthol-3,6-disulfonic acid; and 2-Naphthol-3,6-disulfonic acid and its salts",5.50%,Free,290899
2908990600,4-Hydroxy-1-naphthalenesulfonic acid (1-Naphthol-4-sulfonic acid),Free,,290899
2908990900,"1,8-Dihydroxynaphthalene-3,6-disulfonic acid and its disodium salt",5.50%,Free,290899
2908991200,Products described in additional U.S. note 3 to section VI,5.50%,Free,290899
2908991500,Other,5.50%,Free,290899
2908992000,p-Nitrophenol,5.50%,Free,290899
2908992500,Other nitrophenols,5.50%,Free,290899
2908993300,"Dinitro-o-cresols (other than 4,6-dinitro-o-cresol) and 4-nitro-m-cresol",5.50%,Free,290899
2908994000,Dinitrobutylphenol and its salts,5.50%,Free,290899
2908998000,Products described in additional U.S. note 3 to section VI,5.50%,Free,290899
2908999000,Other,5.50%,Free,290899
2909110000,Diethyl ether,1%,Free,290911
2909191400,Methyl tertiary-butyl ether (MTBE),5.50%,Free,290919
2909191800,Other,5.50%,Free,290919
2909193000,Triethylene glycol dichloride,Free,,290919
2909196000,Other,5.50%,Free,290919
2909200000,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulfonated, nitrated or nitrosated derivatives",3.70%,Free,290920
2909300500,5-Chloro-2-nitroanisole; 6-Chloro-3-nitro-p-dimethoxybenzene; and Dimethyl diphenyl ether,5.50%,Free,290930
2909300700,Decabromodiphenyl oxide; andOctabromodiphenyl oxide,5.50%,Free,290930
2909300900,Bis(tribromophenoxy)ethane;Pentabromodiphenyl oxide; andTetradecabromodiphenoxybenzene,Free,,290930
2909301000,"6-tert-Butyl-3-methyl-2,4-dinitroanisole (Musk ambrette) and other artificial musks",5.50%,Free,290930
2909302000,Other,5.50%,Free,290930
2909303000,Pesticides,5.50%,Free,290930
2909304000,Products described in additional U.S. note 3 to section VI,5.50%,Free,290930
2909306000,Other,5.50%,Free,290930
2909410000,"2,2'-Oxydiethanol (Diethylene glycol, Digol)",5.50%,Free,290941
2909430000,Monobutyl ethers of ethylene glycol or of diethylene glycol,5.50%,Free,290943
2909440110,Monomethyl ethers of ethylene glycol or of diethylene glycol,5.50%,Free,290944
2909440150,Other,5.50%,Free,290944
2909490500,Guaifenesin,Free,,290949
2909491000,Products described in additional U.S. note 3 to section VI,5.50%,Free,290949
2909491500,Other,5.50%,Free,290949
2909492000,Glycerol ethers,3.70%,Free,290949
2909493000,Dipentaerythritol having a purity of 94 percent or more by weight,Free,,290949
2909496000,Other,5.50%,Free,290949
2909501000,4-Ethylguaiacol,5.50%,Free,290950
2909502000,Guaiacol and its derivatives,5.50%,Free,290950
2909504010,Eugenol and isoeugenol,4.80%,Free,290950
2909504050,Other,4.80%,Free,290950
2909504500,Products described in additional U.S. note 3 to section VI,5.50%,Free,290950
2909505000,Other,5.50%,Free,290950
2909601000,Products described in additional U.S. note 3 to section VI,5.50%,Free,290960
2909602000,Other,5.50%,Free,290960
2909605000,Other,3.70%,Free,290960
2910100000,Oxirane (Ethylene oxide),5.50%,Free,291010
2910200000,Methyloxirane (Propylene oxide),5.50%,Free,291020
2910300000,"1-Chloro-2,3-epoxypropane (Epichlorohydrin)",3.70%,Free,291030
2910400000,"Dieldrin (ISO, INN)",4.80%,Free,291040
