hscode,품명,기본세율,FTA,hs6
2923900080,"Diallyldimethylammonium chloride, in the form of an aqueous solution containing by weight 63|% or more but not more than 67|% of diallyldimethylammonium chloride, (CAS RN 7398-69-8)",6.50%,0.00%,292390
2923900085,"N,N,N-Trimethylanilinium chloride (CAS RN 138-24-9)",6.50%,0.00%,292390
2923900090,Other,0.00%,0.00%,292390
2924110000,Meprobamate (INN),0.00%,0.00%,292411
2924120000,"Fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",6.50%,0.00%,292412
2924190010,"2-Acrylamido-2-methylpropanesulphonic acid (CAS RN 15214-89-8) or its sodium salt (CAS RN| 5165-97-9), or its ammonium salt|(CAS RN| 58374-69-9)",6.50%,0.00%,292419
2924190015,N-Ethyl N-methylcarbamoyl chloride (CAS RN 42252-34-6),6.50%,0.00%,292419
2924190020,(R)-(-)-3-(carbamoylmethyl)-5-methylhexanoic acid| (CAS|RN|181289-33-8),6.50%,0.00%,292419
2924190023,Acrylamide (CAS RN 79-06-1) with a purity by weight of 97 % or more,6.50%,0.00%,292419
2924190025,Isobutylidenediurea (CAS RN 6104-30-9),6.50%,0.00%,292419
2924190030,Methyl 2-acetamido-3-chloropropionate (CAS RN 87333-22-0),6.50%,0.00%,292419
2924190035,Acetamide (CAS RN 60-35-5),6.50%,0.00%,292419
2924190045,3-Chloro-N-methoxy-N-methylpropanamide (CAS RN 1062512-53-1),6.50%,0.00%,292419
2924190055,2-Propynyl butylcarbamate (CAS|RN|76114-73-3),6.50%,0.00%,292419
2924190060,"N,N-Dimethylacrylamide (CAS RN 2680-03-7)",6.50%,0.00%,292419
2924190065,"2,2,2-trifluoroacetamide (CAS|RN|354-38-1)",6.50%,0.00%,292419
2924190070,Methylcarbamate (CAS RN 598-55-0),6.50%,0.00%,292419
2924190075,(S)-4-((tert-Butoxycarbonyl)amino)-2-hydroxybutanoic acid (CAS RN 207305-60-0),6.50%,0.00%,292419
2924190080,Tetrabutylurea (CAS RN 4559-86-8),6.50%,0.00%,292419
2924190085,3-iodoprop-2-yn-1-yl butylcarbamate (CAS RN 55406-53-6),6.50%,0.00%,292419
2924190090,Other,0.00%,0.00%,292419
2924210010,"4,4'-Dihydroxy-7,7'-ureylenedi(naphthalene-2-sulfonic acid) and its sodium salts",6.50%,0.00%,292421
2924210020,(3-Aminophenyl)urea hydrochloride (CAS RN 59690-88-9),6.50%,0.00%,292421
2924210090,Other,0.00%,0.00%,292421
2924230000,2-Acetamidobenzoic acid (N-acetylanthranilic acid) and its salts,6.50%,0.00%,292423
2924240000,Ethinamate (INN),0.00%,0.00%,292424
2924250000,Alachlor (ISO),6.50%,0.00%,292425
2924291000,Lidocaine (INN),0.00%,0.00%,292429
2924297005,Aspartame (CAS RN 22839-47-0),0.00%,0.00%,292429
2924297012,4-(Acetylamino)-2-aminobenzenesulphonic acid (CAS RN 88-64-2),6.50%,0.00%,292429
2924297015,"Acetochlor (ISO), (CAS RN 34256-82-1)",6.50%,0.00%,292429
2924297017,2-(Trifluoromethyl)benzamide (CAS RN 360-64-5),6.50%,0.00%,292429
2924297019,2-[[2-(Benzyloxycarbonylamino)acetyl]amino]propionic acid (CAS RN 3079-63-8),6.50%,0.00%,292429
2924297020,2-Chloro-N-(2-ethyl-6-methylphenyl)-N-(propan-2-yloxymethyl)acetamide (CAS RN 86763-47-5),6.50%,0.00%,292429
2924297023,Benalaxyl-M (ISO) (CAS RN 98243-83-5),6.50%,0.00%,292429
2924297027,2-Bromo-4-fluoroacetanilide (CAS RN 1009-22-9),6.50%,0.00%,292429
2924297030,Sodium 4-(4-methyl-3-nitrobenzoylamino)benzenesulphonate (CAS RN 84029-45-8),6.50%,0.00%,292429
2924297037,Beflubutamid (ISO)|(CAS|RN|113614-08-7),6.50%,0.00%,292429
2924297040,"N,N'-1,4-Phenylenebis[3-oxobutyramide] (CAS RN 24731-73-5)",6.50%,0.00%,292429
2924297045,Propoxur (ISO) (CAS RN 114-26-1),6.50%,0.00%,292429
2924297047,(S)-tert-butyl (1-amino-3-(4-iodophenyl)-1-oxopropan-2-yl)carbamate (CAS RN 868694-44-4) with a purity by weight of 95 % or more,6.50%,0.00%,292429
2924297050,N-Benzyloxycarbonyl-L-tert-leucine isopropylamine salt (CAS RN 1621085-33-3),6.50%,0.00%,292429
2924297053,4-Amino-N-[4-(aminocarbonyl)phenyl]benzamide (CAS RN 74441-06-8),6.50%,0.00%,292429
2924297055,"N,N'-(2,5-Dimethyl-1,4-phenylene)bis[3-oxobutyramide] (CAS RN 24304-50-5)",6.50%,0.00%,292429
2924297060,"N,N'-(2-Chloro-5-methyl-1,4-phenylene)bis[3-oxobutyramide] (CAS RN 41131-65-1)",6.50%,0.00%,292429
2924297061,"(S)-1-Phenylethanamine (S)-2-(((1R,2R)-2-allylcyclopropoxy)carbonylamino)-3,3-dimethylbutanoate (CUS|0143288-8)",6.50%,0.00%,292429
2924297062,2-Chlorobenzamide (CAS RN 609-66-5),6.50%,0.00%,292429
2924297063,N-Ethyl-2-(isopropyl)-5-methylcyclohexanecarboxamide (CAS RN 39711-79-0),6.50%,0.00%,292429
2924297064,"N-(3',4'-dichloro-5-fluoro[1,1'-biphenyl]-2-yl)-acetamide (CAS RN 877179-03-8)",6.50%,0.00%,292429
2924297067,"N,N'-(2,5-Dichloro-1,4-phenylene)bis[3-oxobutyramide] (CAS RN 42487-09-2)",6.50%,0.00%,292429
2924297070,N-[(benzyloxy)carbonyl]glycyl-N-[(2S)-1-{4-[(tert-butoxycarbonyl)oxy]phenyl}-3-hydroxypropan-2-yl]-L-alaninamide,6.50%,0.00%,292429
2924297073,Napropamide (ISO) (CAS RN 15299-99-7),6.50%,0.00%,292429
2924297075,3-Amino-p-anisanilide (CAS RN 120-35-4),6.50%,0.00%,292429
2924297085,p-Aminobenzamide (CAS RN 2835-68-9),6.50%,0.00%,292429
2924297086,"Anthranilamide of a purity by weight of 99,5|% or more (CAS RN 88-68-6)",6.50%,0.00%,292429
2924297087,Paracetamol (INN) (CAS RN 103-90-2),6.50%,0.00%,292429
2924297088,5'-Chloro-3-hydroxy-2'-methyl-2-naphthanilide (CAS RN 135-63-7),6.50%,0.00%,292429
2924297089,Flutolanil (ISO) (CAS RN 66332-96-5),6.50%,0.00%,292429
2924297091,3-Hydroxy-2'-methoxy-2-naphthanilide (CAS RN 135-62-6),6.50%,0.00%,292429
2924297092,3-Hydroxy-2-naphthanilide (CAS RN 92-77-3),6.50%,0.00%,292429
2924297093,3-Hydroxy-2'-methyl-2-naphthanilide (CAS RN 135-61-5),6.50%,0.00%,292429
2924297094,2'-Ethoxy-3-hydroxy-2-naphthanilide (CAS RN 92-74-0),6.50%,0.00%,292429
2924297097,"1,1-Cyclohexanediacetic acid monoamide (CAS RN 99189-60-3)",6.50%,0.00%,292429
2924297099,Other,0.00%,0.00%,292429
2925110020,Saccharin and its sodium salt,6.50%,0.00%,292511
2925110090,Other,6.50%,0.00%,292511
2925120000,Glutethimide (INN),0.00%,0.00%,292512
2925192000,"3,3′,4,4′,5,5′,6,6′-Octabromo-N,N′-ethylenediphthalimide; N,N′-ethylenebis(4,5-dibromohexahydro-3,6-methanophthalimide)",0.00%,0.00%,292519
2925199510,N-Phenylmaleimide (CAS RN 941-69-5),6.50%,0.00%,292519
2925199520,"4,5,6,7-Tetrahydroisoindole-1,3-dione (CAS RN 4720-86-9)",6.50%,0.00%,292519
2925199530,"N,N'-(m-Phenylene)dimaleimide (CAS RN 3006-93-7)",6.50%,0.00%,292519
2925199590,Other,0.00%,0.00%,292519
2925210000,Chlordimeform (ISO),6.50%,0.00%,292521
2925290010,Dicyclohexylcarbodiimide (CAS RN 538-75-0),6.50%,0.00%,292529
2925290020,N-[3-(Dimethylamino)propyl]-N'-ethylcarbodiimide hydrochloride (CAS RN 25952-53-8),6.50%,0.00%,292529
2925290030,Guanidine sulphamate (CAS RN 50979-18-5),6.50%,0.00%,292529
2925290040,N-amidinosarcosine (CAS RN 57-00-1),6.50%,0.00%,292529
2925290050,(Chloromethylene)dimethyliminium chloride (CAS RN 3724-43-4) with a purity by weight of 95 % or more,6.50%,0.00%,292529
2925290090,Other,0.00%,0.00%,292529
2926100010,"Acrylonitrile (CAS RN 107-13-1), for use in the manufacture of goods of chapter 55 and heading 6815",6.50%,0.00%,292610
2926100020,"Acrylonitrile (CAS RN 107-13-1), for use in the manufacture of goods of Headingés 2921, 2924, 3906 and 4002",6.50%,0.00%,292610
2926100090,Other,6.50%,0.00%,292610
2926200000,1-Cyanoguanidine (dicyandiamide),6.50%,0.00%,292620
2926300000,"Fenproporex (INN) and its salts; methadone (INN) intermediate (4-cyano-2-dimethylamino-4,4-diphenylbutane)",0.00%,0.00%,292630
2926400000,alpha-Phenylacetoacetonitrile,6.50%,0.00%,292640
2926902000,Isophthalonitrile,6.00%,0.00%,292690
2926907014,Cyanoacetic acid (CAS RN 372-09-8),6.50%,0.00%,292690
2926907015,2-Cyclohexylidene-2-phenylacetonitrile (CAS|RN|10461-98-0),6.50%,0.00%,292690
2926907016,4-Cyano-2-nitrobenzoic acid methyl ester (CAS RN 52449-76-0),6.50%,0.00%,292690
2926907017,Cypermethrin (ISO) with its stereoisomers (CAS RN 52315-07-8) with a purity by weight of 90|% or more,6.50%,0.00%,292690
2926907018,Flumethrin (ISO) (CAS|RN|69770-45-2),6.50%,0.00%,292690
2926907019,2-(4-amino-2-chloro-5-methylphenyl)-2-(4-chlorophenyl) acetonitrile (CAS|RN|61437-85-2),6.50%,0.00%,292690
2926907020,2-(m-Benzoylphenyl)propiononitrile (CAS RN 42872-30-0),6.50%,0.00%,292690
2926907021,4-Bromo-2-chlorobenzonitrile (CAS|RN|154607-01-9),6.50%,0.00%,292690
2926907022,Acetonitrile (CAS RN 75-05-8),6.50%,0.00%,292690
2926907023,Acrinathrin (ISO) (CAS RN 101007-06-1),6.50%,0.00%,292690
2926907024,2-Hydroxy-2-methylpropiononitrile (CAS RN 75-86-5) with a purity by weight of 99 % or more,6.50%,0.00%,292690
2926907025,"2,2-Dibromo-3-nitrilopropionamide|(CAS RN 10222-01-2)",6.50%,0.00%,292690
2926907026,"Cyfluthrin (ISO) (CAS RN 68359-37-5) with a purity by weight of 95,5 % or more for the use in the manufacture of biocidal products",6.50%,0.00%,292690
2926907027,Cyhalofop-butyl (ISO) (CAS|RN|122008-85-9),6.50%,0.00%,292690
2926907030,"4,5-Dichloro-3,6-dioxocyclohexa-1,4-diene-1,2-dicarbonitrile (CAS RN 84-58-2)",6.50%,0.00%,292690
2926907033,Deltamethrin (ISO) (CAS|RN|52918-63-5),6.50%,0.00%,292690
2926907035,4-Cyano-2-methoxybenzaldehyde (CAS RN 21962-45-8),6.50%,0.00%,292690
2926907040,2-(4-Cyanophenylamino)acetic acid  (CAS RN 42288-26-6),6.50%,0.00%,292690
2926907050,Alkyl or alkoxyalkyl esters of cyanoacetic acid,6.50%,0.00%,292690
2926907061,m-(1-Cyanoethyl)benzoic acid (CAS RN 5537-71-3),6.50%,0.00%,292690
2926907064,Esfenvalerate (CAS RN 66230-04-4) of a purity by weight of 83 % or more in a mixture of its own isomers,6.50%,0.00%,292690
2926907070,Methacrylonitrile (CAS RN 126-98-7),6.50%,0.00%,292690
2926907074,Chlorothalonil (ISO) (CAS RN 1897-45-6),6.50%,0.00%,292690
2926907075,Ethyl 2-cyano-2-ethyl-3-methylhexanoate (CAS RN 100453-11-0),6.50%,0.00%,292690
2926907080,Ethyl 2-cyano-2-phenylbutyrate (CAS RN 718-71-8),6.50%,0.00%,292690
2926907084,2-Nitro-4(trifluoromethyl)benzonitrile (CAS RN 778-94-9),6.50%,0.00%,292690
2926907086,Ethylenediaminetetraacetonitrile (CAS RN 5766-67-6),6.50%,0.00%,292690
2926907089,Butyronitrile|(CAS RN 109-74-0),6.50%,0.00%,292690
2926907090,Other,0.00%,0.00%,292690
2927000010,"2,2'-Dimethyl-2,2'-azodipropionamidine dihydrochloride",6.50%,0.00%,292700
2927000020,4-Anilino-2-methoxybenzenediazonium hydrogen sulphate|(CAS RN 36305-05-2),6.50%,0.00%,292700
2927000025,"2,2'-azobis(4-methoxy-2,4-dimethylvaleronitrile) (CAS|RN|15545-97-8)",6.50%,0.00%,292700
2927000030,4'-Aminoazobenzene-4-sulphonic acid (CAS RN 104-23-4),6.50%,0.00%,292700
2927000035,"C.C'-Azodi(formamide) (CAS RN 123-77-3) in the form of yellow powder with a decomposition temperature of 180°C or more but not more than 220°C used as a foaming agent in the manufacture of thermoplastic resins, elastomer and cross-linked polythene foam",6.50%,0.00%,292700
2927000060,"4,4'-Dicyano-4,4'-azodivaleric acid (CAS RN 2638-94-0)",6.50%,0.00%,292700
2927000080,"4-[(2,5-Dichlorophenyl)azo]-3-hydroxy-2-naphthoic acid (CAS RN 51867-77-7)",6.50%,0.00%,292700
2927000090,Other,0.00%,0.00%,292700
2928001000,"N,N-Bis(2-methoxyethyl)hydroxylamine",0.00%,0.00%,292800
2928009010,"3,3´-Bis(3,5-di-tert-butyl-4-hydroxyphenyl)-N,N´-bipropionamide|(CAS RN 32687-78-8)",6.50%,0.00%,292800
2928009013,Cymoxanil (ISO) (CAS RN 57966-95-7),6.50%,0.00%,292800
2928009015,Monomethylhydrazine (CAS 60-34-4) in the form of an aqueous solution with a content by weight of monomethylhydrazine of 40 (± 5) %,6.50%,0.00%,292800
2928009018,Acetone oxime (CAS RN 127-06-0) of a purity by weight of 99 % or more,6.50%,0.00%,292800
2928009023,Metobromuron (ISO) (CAS RN 3060-89-7) with a purity by weight of 98|% or more,6.50%,0.00%,292800
2928009025,Acetaldehyde oxime in an aqueous solution (CAS RN 107-29-9),6.50%,0.00%,292800
2928009028,Pentan-2-one oxime (CAS RN 623-40-5),6.50%,0.00%,292800
2928009030,N-Isopropylhydroxylamine (CAS RN 5080-22-8),6.50%,0.00%,292800
2928009033,4- Chlorophenylhydrazine Hydrochloride (CAS RN 1073-70-7),6.50%,0.00%,292800
2928009040,"O-Ethylhydroxylamine, in the form of an aqueous solution|(CAS RN 624-86-2)",6.50%,0.00%,292800
2928009045,Tebufenozide (ISO) (CAS RN 112410-23-8),6.50%,0.00%,292800
2928009050,"Aqueous solution of 2,2'-(hydroxyimino) bisethanesulphonic acid disodium salt (CAS RN 133986-51-3) with a content by weight of more than 33,5|% but not more than 36,5|%",6.50%,0.00%,292800
2928009055,Aminoguanidinium hydrogen carbonate (CAS RN 2582-30-1),6.50%,0.00%,292800
2928009065,2-Amino-3-(4-hydroxyphenyl) propanal semicarbazone hydrochloride,6.50%,0.00%,292800
2928009070,Butanone oxime (CAS RN 96-29-7),6.50%,0.00%,292800
2928009075,Metaflumizone (ISO)|(CAS RN 139968-49-3),6.50%,0.00%,292800
2928009080,Cyflufenamid (ISO) (CAS RN 180409-60-3),6.50%,0.00%,292800
2928009085,Daminozide|(ISO) with|a purity by weight|of 99|% or more|(CAS RN 1596-84-5),6.50%,0.00%,292800
2928009090,Other,0.00%,0.00%,292800
2929100015,"3,3'-Dimethylbiphenyl-4,4'-diyl diisocyanate (CAS RN 91-97-4)",6.50%,0.00%,292910
2929100020,Butyl isocyanate (CAS RN 111-36-4),6.50%,0.00%,292910
2929100025,"1,5-Naphthylene diisocyanate (CAS RN 3173-72-6) with a purity by weight of at least 90 %",6.50%,0.00%,292910
2929100040,"m-Isopropenyl-α,α-dimethylbenzyl isocyanate|(CAS RN 2094-99-7)",6.50%,0.00%,292910
2929100050,m-Phenylenediisopropylidene diisocyanate|(CAS RN 2778-42-9),6.50%,0.00%,292910
2929100055,"2,5|(and 2,6)-Bis(isocyanatomethyl)bicyclo[2.2.1]heptane (CAS RN 74091-64-8)",6.50%,0.00%,292910
2929100060,"Trimethylhexamethylene diisocyanate, mixed isomers",6.50%,0.00%,292910
2929100080,"1,3-Bis(isocyanatomethyl) benzene (CAS RN 3634-83-1)",6.50%,0.00%,292910
2929100090,Other,6.50%,0.00%,292910
2929900010,Sodium cyclamate,0.00%,0.00%,292990
2929900030,Nitroguanidine (CAS RN 556-88-7),6.50%,0.00%,292990
2929900090,Other,0.00%,0.00%,292990
2930200010,Prosulfocarb (ISO) (CAS RN 52888-80-9),6.50%,0.00%,293020
2930200020,2-Isopropylethylthiocarbamate (CAS RN 141-98-0),6.50%,0.00%,293020
2930200090,Other,0.00%,0.00%,293020
2930300000,"Thiuram mono-, di- or tetrasulphides",0.00%,0.00%,293030
2930401000,Methionine (INN),0.00%,0.00%,293040
2930409000,Other,6.50%,0.00%,293040
2930600000,"2-(N,N-Diethylamino)ethanethiol",6.50%,0.00%,293060
2930700000,Bis(2-hydroxyethyl)sulfide (thiodiglycol (INN)),6.50%,0.00%,293070
2930800000,"Aldicarb (ISO), Captafol (ISO) and methamidophos (ISO)",6.50%,0.00%,293080
2930901300,Cysteine and cystine,0.00%,0.00%,293090
2930901600,Derivatives of cysteine or cystine,0.00%,0.00%,293090
2930903000,DL-2-hydroxy-4-(methylthio)butyric acid,0.00%,0.00%,293090
2930904000,"2,2′-Thiodiethylbis[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate]",0.00%,0.00%,293090
2930905000,"Mixture of isomers consisting of 4-methyl-2,6-bis(methylthio)-m-phenylenediamine and 2-methyl-4,6-bis(methylthio)-m-phenylenediamine",0.00%,0.00%,293090
2930909810,"2,3-Bis((2-mercaptoethyl)thio)-1-propanethiol (CAS RN 131538-00-6)",6.50%,0.00%,293090
2930909812,"4,4'-Sulfonyldiphenol (CAS RN 80-09-1) used in the manufacture of polyarylsulfones or polyarylethersulfones",6.50%,0.00%,293090
2930909813,Mercaptamine hydrochloride (CAS RN 156-57-0),6.50%,0.00%,293090
2930909815,Ethoprophos (ISO) (CAS RN 13194-48-4),6.50%,0.00%,293090
2930909816,3-(Dimethoxymethylsilyl)-1-propanethiol (CAS RN 31001-77-1),6.50%,0.00%,293090
2930909817,2-(3-Aminophenylsulphonyl)ethyl hydrogen sulphate (CAS RN 2494-88-4),6.50%,0.00%,293090
2930909818,Dimethyl sulfone (CAS RN 67-71-0),6.50%,0.00%,293090
2930909819,"N-(2-Methylsulfinyl-1,1-dimethyl-ethyl)-N'-{2-methyl-4-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]phenyl}phthalamide (CAS RN 371771-07-2)",6.50%,0.00%,293090
2930909820,4-(4-Methylphenylthio)benzophenone (CAS RN 83846-85-9),6.50%,0.00%,293090
2930909821,"[2,2'-Thio-bis(4-tert-octylphenolato)]-n-butylamine nickel (CAS RN 14516-71-3)",6.50%,0.00%,293090
2930909822,"Tembotrione (ISO) (CAS RN 335104-84-2) with a purity by weight of 94,5|% or more",6.50%,0.00%,293090
2930909823,Dimethyl [(methylsulphanyl)methylylidene]biscarbamate (CAS RN 34840-23-8),6.50%,0.00%,293090
2930909824,Phenyl vinyl sulfone (CAS RN 5535-48-8),6.50%,0.00%,293090
2930909825,Thiophanate-methyl (ISO) (CAS RN 23564-05-8),6.50%,0.00%,293090
2930909826,"Folpet (ISO)(CAS RN 133-07-3) with a purity by weight of 97,5|% or more",6.50%,0.00%,293090
2930909827,2-[(4-Amino-3-methoxyphenyl)sulphonyl]ethyl hydrogen sulphate (CAS RN 26672-22-0),6.50%,0.00%,293090
2930909829,4-amino-5-(ethylsulfanyl)-2-methoxybenzoic acid (CAS RN 71675-86-0) with a purity by weight of 98 % or more,6.50%,0.00%,293090
2930909830,4-(4-Isopropoxyphenylsulphonyl)phenol|(CAS RN 95235-30-6),6.50%,0.00%,293090
2930909831,(p-toluenesulphonyl)methyl isocyanide (CAS RN 36635-61-7) with a purity by weight of 98 % or more,6.50%,0.00%,293090
2930909833,2-Amino-5-{[2-(sulfooxy)ethyl]sulfonyl}benzenesulfonIc acid (CAS RN 42986-22-1),6.50%,0.00%,293090
2930909835,glutathione (CAS RN 70-18-8),6.50%,0.00%,293090
2930909838,Allyl isothiocyanate (CAS RN 57-06-7),6.50%,0.00%,293090
2930909840,"3,3´-Thiodi(propionic acid) (CAS RN 111-17-1)",6.50%,0.00%,293090
2930909843,Trimethylsulfoxonium iodide (CAS|RN|1774-47-6),6.50%,0.00%,293090
2930909845,2-[(p-Aminophenyl)sulphonyl]ethyl hydrogen sulphate (CAS RN 2494-89-5),6.50%,0.00%,293090
2930909850,3-Mercaptopropionic acid (CAS RN 107-96-0),6.50%,0.00%,293090
2930909853,Bis(4-chlorophenyl) sulphone (CAS RN 80-07-9),6.50%,0.00%,293090
2930909855,Thiourea (CAS RN 62-56-6),6.50%,0.00%,293090
2930909857,Methyl (methylthio)acetate (CAS RN|16630-66-3),6.50%,0.00%,293090
2930909860,Methyl phenyl sulphide|(CAS RN 100-68-5),6.50%,0.00%,293090
2930909864,3-Chloro-2-methylphenyl methyl sulphide (CAS RN 82961-52-2),6.50%,0.00%,293090
2930909865,Pentaerythritol tetrakis(3-mercaptopropionate) (CAS RN 7575-23-7),6.50%,0.00%,293090
2930909868,Clethodim (ISO) (CAS RN 99129-21-2),6.50%,0.00%,293090
2930909877,4-[4-(2-Propenyloxy)phenylsulphonyl]phenol (CAS RN 97042-18-7),6.50%,0.00%,293090
2930909878,"4-Mercaptomethyl-3,6-dithia-1,8-octanedithiol (CAS RN 131538-00-6)",6.50%,0.00%,293090
2930909879,Bis(3-triethoxysilylpropyl)tetrasulphide (CAS RN 40372-72-3),6.50%,0.00%,293090
2930909880,Captan (ISO) (CAS RN 133-06-2),6.50%,0.00%,293090
2930909881,"Disodium hexamethylene-1,6-bisthiosulfate dihydrate (CAS RN 5719-73-3)",6.50%,0.00%,293090
2930909885,2-Methyl-1-(methylthio)-2-propanamine (CAS RN 36567-04-1),6.50%,0.00%,293090
2930909889,"Potassium- or sodium-salt of O-ethyl-, O-isopropyl-, O-butyl-, O-isobutyl- or O-pentyl-dithiocarbonates",6.50%,0.00%,293090
2930909891,Other,6.50%,0.00%,293090
2930909893,1-Hydrazino-3-(methylthio)propan-2-ol (CAS RN 14359-97-8),6.50%,0.00%,293090
2930909894,Bis[3-(triethoxysilyl)propyl]disulphide (CAS RN 56706-10-6),6.50%,0.00%,293090
2930909895,N-(cyclohexylthio)phthalimide (CAS RN 17796-82-6),6.50%,0.00%,293090
2930909896,"2-Chloro-4-(methylsulphonyl)-3-((2,2,2-trifluoroethoxy)methyl) benzoic acid (CAS RN 120100-77-8)",6.50%,0.00%,293090
2930909897,Diphenyl sulphone (CAS RN 127-63-9),6.50%,0.00%,293090
2930909899,Other,0.00%,0.00%,293090
2931100000,Tetramethyl lead and tetraethyl lead,6.50%,0.00%,293110
2931200000,Tributyltin compounds,6.50%,0.00%,293120
2931310000,Dimethyl methylphosphonate,6.50%,0.00%,293131
2931320000,Dimethyl propylphosphonate,6.50%,0.00%,293132
2931330000,Diethyl ethylphosphonate,6.50%,0.00%,293133
2931340000,Sodium 3-(trihydroxysilyl)propyl methylphosphonate,6.50%,0.00%,293134
2931350000,"2,4,6-Tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",6.50%,0.00%,293135
2931360000,"(5-Ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl methyl methylphosphonate",6.50%,0.00%,293136
2931370000,"Bis[(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl] methylphosphonate",6.50%,0.00%,293137
2931380000,Salt of methylphosphonic acid and (aminoiminomethyl)urea (1|: 1),6.50%,0.00%,293138
2931392000,Methylphosphonoyl difluoride (methylphosphonic difluoride),6.50%,0.00%,293139
2931393000,Methylphosphonoyl dichloride (methylphosphonic dichloride),6.50%,0.00%,293139
2931395000,"Etidronic acid (INN) (1-hydroxyethane-1,1-diphosphonic acid) and its salts",0.00%,0.00%,293139
2931396000,"(Nitrilotrimethanediyl)tris(phosphonic acid), {ethane-1,2-diylbis[nitrilobis(methylene)]}tetrakis(phosphonic acid), [(bis{2-[bis(phosphonomethyl)amino]ethyl}amino)methyl]phosphonic acid, {hexane-1,6-diylbis[nitrilobis(methylene)]}tetrakis(phosphonic acid), {[(2-hydroxyethyl)imino]bis(methylene)}bis(phosphonic acid), and [(bis{6-[bis(phosphonomethyl)amino]hexyl}amino)methyl]phosphonic acid; salts thereof",6.50%,0.00%,293139
2931399008,Sodium diisobutyldithiophosphinate (CAS RN|13360-78-6) in an aqueous solution,6.50%,0.00%,293139
2931399013,Trioctylphosphine oxide (CAS RN 78-50-2),6.50%,0.00%,293139
2931399023,Di-tert-butylphosphane (CAS RN 819-19-2),6.50%,0.00%,293139
2931399025,(Z)-Prop-1-en-1-ylphosphonic acid (CAS RN 25383-06-6),6.50%,0.00%,293139
2931399030,"Bis(2,4,4-trimethylpentyl)phosphinic acid (CAS RN 83411-71-6)",6.50%,0.00%,293139
2931399035,"Ethyl phenyl(2,4,6-trimethylbenzoyl)phosphinate (CAS RN 84434-11-7)",6.50%,0.00%,293139
2931399038,"N-(Phosphonomethyl)iminodiacetic acid (CAS RN 5994-61-6) containing by weight not more than 15 % of water, and with a dry weight purity of 97 % or more",6.50%,0.00%,293139
2931399040,Tetrakis(hydroxymethyl)phosphonium chloride|(CAS RN 124-64-1),6.50%,0.00%,293139
2931399045,"Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide (CAS|RN|75980-60-8)",6.50%,0.00%,293139
2931399048,Tetrabutylphosphonium acetate in the form of an aqueous solution (CAS RN 30345-49-4),6.50%,0.00%,293139
2931399050,"2-Chloroethylphosphonic acid (CAS RN 16672-87-0) solid or in aqueous solution, with a content by weight of 2-Chloroethylphosphonic acid of 65 % or more",6.50%,0.00%,293139
2931399055,3-(Hydroxyphenylphosphinoyl)propionic acid (CAS RN 14657-64-8),6.50%,0.00%,293139
